LAMMPS data file: diamond lathe fixture (rail + tool + two rotating grippers)

56268 atoms
3 atom types

-119.9000 97.2880 xlo xhi
-169.1030 127.0580 ylo yhi
-64.8650 78.4450 zlo zhi

Masses

1 12.0110  # C (diamond)
2 1.0080  # H (diamond surface termination)
3 63.5460          # Cu (workpiece, added later)

Atoms # full

501 1 1 0.0 55.3560 -7.1400 18.8410
502 1 1 0.0 54.0900 -7.6940 19.5810
503 1 1 0.0 52.7850 -7.1450 18.9090
504 1 1 0.0 51.5170 -7.6960 19.6470
505 1 1 0.0 50.2130 -7.1470 18.9710
506 1 1 0.0 48.9420 -7.6950 19.7080
507 1 1 0.0 47.6400 -7.1450 19.0270
508 1 1 0.0 46.3690 -7.6910 19.7640
509 1 1 0.0 45.0690 -7.1410 19.0820
510 1 1 0.0 43.7990 -7.6870 19.8180
511 1 1 0.0 42.5000 -7.1370 19.1350
512 1 1 0.0 41.2280 -7.6840 19.8720
513 1 1 0.0 39.9300 -7.1350 19.1890
514 1 1 0.0 38.6580 -7.6810 19.9250
515 1 1 0.0 37.3590 -7.1320 19.2420
516 1 1 0.0 36.0850 -7.6760 19.9770
517 1 1 0.0 34.7880 -7.1260 19.2920
518 1 1 0.0 33.5120 -7.6690 20.0260
519 1 1 0.0 32.2150 -7.1170 19.3380
520 1 1 0.0 30.9400 -7.6600 20.0700
521 1 1 0.0 26.0590 -5.2500 -31.5010
522 1 1 0.0 27.2980 -5.8270 -32.2630
523 1 1 0.0 28.5990 -5.2480 -31.5940
524 1 1 0.0 29.8690 -5.8000 -32.3350
525 1 1 0.0 31.1660 -5.2290 -31.6550
526 1 1 0.0 32.4360 -5.7820 -32.3960
527 1 1 0.0 33.7320 -5.2130 -31.7170
528 1 1 0.0 35.0030 -5.7640 -32.4570
529 1 1 0.0 36.3000 -5.1950 -31.7760
530 1 1 0.0 37.5710 -5.7460 -32.5160
531 1 1 0.0 38.8670 -5.1790 -31.8330
532 1 1 0.0 40.1390 -5.7300 -32.5730
533 1 1 0.0 41.4360 -5.1640 -31.8880
534 1 1 0.0 42.7090 -5.7140 -32.6270
535 1 1 0.0 44.0040 -5.1490 -31.9420
536 1 1 0.0 45.2780 -5.7000 -32.6800
537 1 1 0.0 46.5730 -5.1350 -31.9930
538 1 1 0.0 47.8480 -5.6840 -32.7300
539 1 1 0.0 49.1420 -5.1180 -32.0420
540 1 1 0.0 50.4190 -5.6660 -32.7780
541 1 1 0.0 51.7120 -5.0980 -32.0880
542 1 1 0.0 52.9890 -5.6450 -32.8230
543 1 1 0.0 54.2810 -5.0770 -32.1320
544 1 1 0.0 55.5570 -5.6250 -32.8670
545 1 1 0.0 56.8490 -5.0580 -32.1760
546 1 1 0.0 23.6040 -5.2210 -26.9580
547 1 1 0.0 24.8300 -5.2350 -29.2320
548 1 1 0.0 24.8420 -5.7720 -27.7560
549 1 1 0.0 26.1400 -5.2250 -27.0500
550 1 1 0.0 26.0670 -5.7870 -30.0260
551 1 1 0.0 27.3670 -5.2360 -29.3220
552 1 1 0.0 27.4070 -5.7450 -27.8290
553 1 1 0.0 28.7050 -5.2120 -27.1190
554 1 1 0.0 28.6370 -5.7570 -30.0980
555 1 1 0.0 29.9350 -5.2190 -29.3890
556 1 1 0.0 29.9710 -5.7330 -27.8970
557 1 1 0.0 31.2670 -5.2030 -27.1840
558 1 1 0.0 31.2030 -5.7420 -30.1630
559 1 1 0.0 32.5000 -5.2060 -29.4520
560 1 1 0.0 32.5350 -5.7230 -27.9600
561 1 1 0.0 33.8310 -5.1920 -27.2470
562 1 1 0.0 33.7680 -5.7270 -30.2250
563 1 1 0.0 35.0650 -5.1930 -29.5130
564 1 1 0.0 35.0990 -5.7110 -28.0220
565 1 1 0.0 36.3940 -5.1810 -27.3070
566 1 1 0.0 36.3350 -5.7120 -30.2850
567 1 1 0.0 37.6310 -5.1790 -29.5710
568 1 1 0.0 37.6630 -5.6990 -28.0810
569 1 1 0.0 38.9600 -5.1690 -27.3650
570 1 1 0.0 38.9010 -5.6970 -30.3420
571 1 1 0.0 40.1970 -5.1650 -29.6270
572 1 1 0.0 40.2290 -5.6870 -28.1380
573 1 1 0.0 41.5250 -5.1580 -27.4210
574 1 1 0.0 41.4680 -5.6840 -30.3980
575 1 1 0.0 42.7640 -5.1520 -29.6820
576 1 1 0.0 42.7950 -5.6750 -28.1930
577 1 1 0.0 44.0900 -5.1480 -27.4740
578 1 1 0.0 44.0360 -5.6710 -30.4520
579 1 1 0.0 45.3320 -5.1400 -29.7340
580 1 1 0.0 45.3620 -5.6640 -28.2460
581 1 1 0.0 46.6570 -5.1360 -27.5260
582 1 1 0.0 46.6050 -5.6560 -30.5040
583 1 1 0.0 47.8990 -5.1250 -29.7840
584 1 1 0.0 47.9290 -5.6490 -28.2970
585 1 1 0.0 49.2230 -5.1200 -27.5750
586 1 1 0.0 49.1730 -5.6400 -30.5530
587 1 1 0.0 50.4670 -5.1060 -29.8320
588 1 1 0.0 50.4960 -5.6310 -28.3440
589 1 1 0.0 51.7890 -5.1000 -27.6200
590 1 1 0.0 51.7420 -5.6200 -30.5990
591 1 1 0.0 53.0350 -5.0850 -29.8770
592 1 1 0.0 53.0630 -5.6090 -28.3890
593 1 1 0.0 54.3540 -5.0760 -27.6630
594 1 1 0.0 54.3100 -5.5980 -30.6430
595 1 1 0.0 55.6020 -5.0610 -29.9190
596 1 1 0.0 55.6300 -5.5840 -28.4310
597 1 1 0.0 56.9210 -5.0500 -27.7030
598 1 1 0.0 56.8770 -5.5760 -30.6830
599 1 1 0.0 58.1710 -5.0420 -29.9570
600 1 1 0.0 58.1960 -5.5610 -28.4680
601 1 1 0.0 59.4880 -5.0290 -27.7400
602 1 1 0.0 21.1550 -5.2040 -22.3990
603 1 1 0.0 22.3790 -5.2110 -24.6790
604 1 1 0.0 22.3900 -5.7520 -23.2020
605 1 1 0.0 23.6900 -5.2060 -22.4960
606 1 1 0.0 23.6150 -5.7600 -25.4800
607 1 1 0.0 24.9140 -5.2140 -24.7740
608 1 1 0.0 24.9550 -5.7250 -23.2790
609 1 1 0.0 26.2530 -5.1940 -22.5680
610 1 1 0.0 26.1800 -5.7340 -25.5550
611 1 1 0.0 27.4780 -5.2030 -24.8450
612 1 1 0.0 27.5160 -5.7160 -23.3500
613 1 1 0.0 28.8130 -5.1860 -22.6340
614 1 1 0.0 28.7430 -5.7250 -25.6250
615 1 1 0.0 30.0390 -5.1960 -24.9110
616 1 1 0.0 30.0760 -5.7090 -23.4150
617 1 1 0.0 31.3710 -5.1770 -22.6960
618 1 1 0.0 31.3030 -5.7180 -25.6910
619 1 1 0.0 32.5980 -5.1870 -24.9760
620 1 1 0.0 32.6330 -5.6970 -23.4790
621 1 1 0.0 33.9270 -5.1610 -22.7610
622 1 1 0.0 33.8650 -5.7080 -25.7540
623 1 1 0.0 35.1600 -5.1760 -25.0390
624 1 1 0.0 35.1920 -5.6800 -23.5420
625 1 1 0.0 36.4890 -5.1440 -22.8240
626 1 1 0.0 36.4270 -5.6970 -25.8150
627 1 1 0.0 37.7220 -5.1640 -25.0990
628 1 1 0.0 37.7550 -5.6670 -23.6030
629 1 1 0.0 39.0510 -5.1360 -22.8820
630 1 1 0.0 38.9910 -5.6860 -25.8740
631 1 1 0.0 40.2860 -5.1560 -25.1560
632 1 1 0.0 40.3170 -5.6590 -23.6590
633 1 1 0.0 41.6120 -5.1300 -22.9370
634 1 1 0.0 41.5550 -5.6770 -25.9300
635 1 1 0.0 42.8500 -5.1480 -25.2110
636 1 1 0.0 42.8800 -5.6530 -23.7150
637 1 1 0.0 44.1750 -5.1250 -22.9910
638 1 1 0.0 44.1200 -5.6680 -25.9840
639 1 1 0.0 45.4150 -5.1390 -25.2630
640 1 1 0.0 45.4430 -5.6470 -23.7680
641 1 1 0.0 46.7380 -5.1180 -23.0430
642 1 1 0.0 46.6850 -5.6570 -26.0350
643 1 1 0.0 47.9800 -5.1270 -25.3130
644 1 1 0.0 48.0080 -5.6370 -23.8200
645 1 1 0.0 49.3020 -5.1090 -23.0930
646 1 1 0.0 49.2530 -5.6430 -26.0840
647 1 1 0.0 50.5460 -5.1120 -25.3600
648 1 1 0.0 50.5740 -5.6270 -23.8680
649 1 1 0.0 51.8660 -5.1010 -23.1380
650 1 1 0.0 51.8190 -5.6240 -26.1310
651 1 1 0.0 53.1100 -5.0920 -25.4040
652 1 1 0.0 53.1390 -5.6150 -23.9130
653 1 1 0.0 54.4280 -5.0880 -23.1810
654 1 1 0.0 54.3830 -5.6010 -26.1750
655 1 1 0.0 55.6730 -5.0680 -25.4460
656 1 1 0.0 55.7010 -5.5940 -23.9560
657 1 1 0.0 56.9910 -5.0620 -23.2260
658 1 1 0.0 56.9490 -5.5740 -26.2150
659 1 1 0.0 58.2380 -5.0410 -25.4850
660 1 1 0.0 58.2650 -5.5670 -23.9960
661 1 1 0.0 59.5550 -5.0340 -23.2650
662 1 1 0.0 59.5140 -5.5500 -26.2510
663 1 1 0.0 60.8050 -5.0190 -25.5200
664 1 1 0.0 60.8320 -5.5420 -24.0310
665 1 1 0.0 62.1230 -5.0120 -23.2970
666 1 1 0.0 18.7120 -5.2030 -17.8360
667 1 1 0.0 19.9330 -5.2020 -20.1170
668 1 1 0.0 19.9470 -5.7470 -18.6400
669 1 1 0.0 21.2440 -5.2000 -17.9330
670 1 1 0.0 21.1690 -5.7470 -20.9210
671 1 1 0.0 22.4670 -5.2010 -20.2150
672 1 1 0.0 22.5100 -5.7140 -18.7190
673 1 1 0.0 23.8060 -5.1810 -18.0070
674 1 1 0.0 23.7320 -5.7180 -21.0000
675 1 1 0.0 25.0290 -5.1860 -20.2880
676 1 1 0.0 25.0700 -5.6990 -18.7900
677 1 1 0.0 26.3650 -5.1650 -18.0730
678 1 1 0.0 26.2930 -5.7060 -21.0710
679 1 1 0.0 27.5890 -5.1740 -20.3550
680 1 1 0.0 27.6300 -5.6830 -18.8540
681 1 1 0.0 28.9260 -5.1450 -18.1320
682 1 1 0.0 28.8520 -5.6960 -21.1350
683 1 1 0.0 30.1480 -5.1630 -20.4130
684 1 1 0.0 30.1910 -5.6650 -18.9090
685 1 1 0.0 31.4110 -5.6850 -21.1920
686 1 1 0.0 51.8930 -5.6170 -21.6400
687 1 1 0.0 53.1810 -5.1110 -20.9030
688 1 1 0.0 53.1950 -5.6580 -19.4010
689 1 1 0.0 54.4910 -5.1220 -18.6760
690 1 1 0.0 54.4530 -5.6160 -21.6860
691 1 1 0.0 55.7430 -5.0870 -20.9570
692 1 1 0.0 55.7670 -5.6160 -19.4600
693 1 1 0.0 57.0600 -5.0860 -18.7320
694 1 1 0.0 57.0180 -5.5900 -21.7330
695 1 1 0.0 58.3080 -5.0590 -21.0020
696 1 1 0.0 58.3360 -5.5880 -19.5100
697 1 1 0.0 59.6270 -5.0580 -18.7790
698 1 1 0.0 59.5830 -5.5620 -21.7740
699 1 1 0.0 60.8730 -5.0310 -21.0410
700 1 1 0.0 60.9020 -5.5600 -19.5510
701 1 1 0.0 62.1920 -5.0300 -18.8160
702 1 1 0.0 62.1490 -5.5370 -21.8080
703 1 1 0.0 63.4400 -5.0090 -21.0730
704 1 1 0.0 63.4670 -5.5360 -19.5840
705 1 1 0.0 64.7580 -5.0080 -18.8480
706 1 1 0.0 16.2650 -5.1990 -13.2870
707 1 1 0.0 17.4890 -5.2030 -15.5590
708 1 1 0.0 17.5010 -5.7470 -14.0840
709 1 1 0.0 18.7970 -5.2000 -13.3770
710 1 1 0.0 18.7250 -5.7480 -16.3600
711 1 1 0.0 20.0220 -5.2000 -15.6540
712 1 1 0.0 20.0640 -5.7150 -14.1590
713 1 1 0.0 21.3580 -5.1830 -13.4460
714 1 1 0.0 21.2870 -5.7140 -16.4380
715 1 1 0.0 22.5830 -5.1810 -15.7260
716 1 1 0.0 22.6220 -5.6980 -14.2290
717 1 1 0.0 23.9160 -5.1630 -13.5110
718 1 1 0.0 23.8470 -5.6960 -16.5100
719 1 1 0.0 25.1420 -5.1610 -15.7920
720 1 1 0.0 25.1810 -5.6730 -14.2930
721 1 1 0.0 26.4750 -5.1310 -13.5710
722 1 1 0.0 26.4070 -5.6740 -16.5740
723 1 1 0.0 27.7020 -5.1330 -15.8520
724 1 1 0.0 27.7440 -5.6370 -14.3480
725 1 1 0.0 28.9680 -5.6460 -16.6280
726 1 1 0.0 54.5160 -5.6550 -17.1750
727 1 1 0.0 55.8130 -5.1190 -16.4520
728 1 1 0.0 55.8380 -5.6520 -14.9520
729 1 1 0.0 57.1360 -5.1200 -14.2280
730 1 1 0.0 57.0880 -5.6140 -17.2370
731 1 1 0.0 58.3810 -5.0860 -16.5080
732 1 1 0.0 58.4110 -5.6150 -15.0120
733 1 1 0.0 59.7040 -5.0880 -14.2820
734 1 1 0.0 59.6560 -5.5880 -17.2860
735 1 1 0.0 60.9470 -5.0590 -16.5530
736 1 1 0.0 60.9770 -5.5900 -15.0610
737 1 1 0.0 62.2680 -5.0600 -14.3260
738 1 1 0.0 62.2220 -5.5610 -17.3260
739 1 1 0.0 63.5110 -5.0310 -16.5910
740 1 1 0.0 63.5410 -5.5620 -15.0990
741 1 1 0.0 64.8300 -5.0310 -14.3640
742 1 1 0.0 64.7860 -5.5360 -17.3580
743 1 1 0.0 66.0760 -5.0080 -16.6230
744 1 1 0.0 66.1040 -5.5360 -15.1320
745 1 1 0.0 67.3950 -5.0070 -14.3980
746 1 1 0.0 13.8050 -5.1650 -8.7630
747 1 1 0.0 15.0380 -5.1860 -11.0220
748 1 1 0.0 15.0440 -5.7230 -9.5470
749 1 1 0.0 16.3390 -5.1780 -8.8370
750 1 1 0.0 16.2750 -5.7390 -11.8130
751 1 1 0.0 17.5710 -5.1930 -11.1050
752 1 1 0.0 17.6050 -5.7040 -9.6100
753 1 1 0.0 18.9000 -5.1750 -8.8950
754 1 1 0.0 18.8360 -5.7130 -11.8830
755 1 1 0.0 20.1310 -5.1830 -11.1680
756 1 1 0.0 20.1650 -5.6990 -9.6730
757 1 1 0.0 21.4570 -5.1700 -8.9540
758 1 1 0.0 21.3950 -5.7010 -11.9500
759 1 1 0.0 22.6880 -5.1680 -11.2310
760 1 1 0.0 22.7230 -5.6860 -9.7340
761 1 1 0.0 24.0150 -5.1480 -9.0110
762 1 1 0.0 23.9540 -5.6790 -12.0120
763 1 1 0.0 25.2470 -5.1380 -11.2890
764 1 1 0.0 25.2850 -5.6520 -9.7890
765 1 1 0.0 26.5160 -5.6400 -12.0680
766 1 1 0.0 57.1630 -5.6540 -12.7280
767 1 1 0.0 58.4600 -5.1220 -12.0010
768 1 1 0.0 58.4910 -5.6530 -10.5010
769 1 1 0.0 59.7920 -5.1070 -9.7820
770 1 1 0.0 59.7350 -5.6180 -12.7850
771 1 1 0.0 61.0290 -5.0880 -12.0560
772 1 1 0.0 61.0630 -5.6130 -10.5610
773 1 1 0.0 62.3560 -5.0820 -9.8310
774 1 1 0.0 62.3010 -5.5910 -12.8340
775 1 1 0.0 63.5900 -5.0590 -12.1010
776 1 1 0.0 63.6260 -5.5870 -10.6080
777 1 1 0.0 64.9140 -5.0520 -9.8770
778 1 1 0.0 64.8620 -5.5610 -12.8740
779 1 1 0.0 66.1500 -5.0270 -12.1410
780 1 1 0.0 66.1840 -5.5550 -10.6500
781 1 1 0.0 67.4720 -5.0200 -9.9200
782 1 1 0.0 67.4230 -5.5330 -12.9090
783 1 1 0.0 68.7130 -5.0030 -12.1780
784 1 1 0.0 68.7430 -5.5270 -10.6890
785 1 1 0.0 70.0340 -4.9960 -9.9630
786 1 1 0.0 16.3700 -5.6850 -7.3440
787 1 1 0.0 17.6640 -5.1580 -6.6280
788 1 1 0.0 17.6910 -5.6670 -5.1330
789 1 1 0.0 18.9840 -5.1450 -4.4120
790 1 1 0.0 18.9290 -5.6880 -7.4000
791 1 1 0.0 20.2220 -5.1630 -6.6810
792 1 1 0.0 20.2480 -5.6770 -5.1840
793 1 1 0.0 21.5390 -5.1500 -4.4590
794 1 1 0.0 21.4880 -5.6860 -7.4570
795 1 1 0.0 22.7790 -5.1540 -6.7340
796 1 1 0.0 22.8040 -5.6680 -5.2350
797 1 1 0.0 24.0930 -5.1280 -4.5080
798 1 1 0.0 24.0470 -5.6630 -7.5120
799 1 1 0.0 59.9040 -5.0870 -5.2670
800 1 1 0.0 59.8370 -5.6060 -8.2820
801 1 1 0.0 61.1300 -5.0890 -7.5540
802 1 1 0.0 61.1680 -5.6080 -6.0530
803 1 1 0.0 62.4580 -5.0850 -5.3270
804 1 1 0.0 62.3950 -5.6040 -8.3350
805 1 1 0.0 63.6840 -5.0720 -7.6060
806 1 1 0.0 63.7210 -5.5950 -6.1100
807 1 1 0.0 65.0100 -5.0580 -5.3840
808 1 1 0.0 64.9500 -5.5780 -8.3840
809 1 1 0.0 66.2380 -5.0400 -7.6560
810 1 1 0.0 66.2760 -5.5630 -6.1630
811 1 1 0.0 67.5650 -5.0250 -5.4400
812 1 1 0.0 67.5080 -5.5440 -8.4300
813 1 1 0.0 68.7980 -5.0080 -7.7040
814 1 1 0.0 68.8340 -5.5310 -6.2150
815 1 1 0.0 70.1270 -4.9960 -5.4950
816 1 1 0.0 70.0670 -5.5180 -8.4740
817 1 1 0.0 71.3610 -4.9870 -7.7540
818 1 1 0.0 71.3960 -5.5100 -6.2660
819 1 1 0.0 19.0080 -5.6540 -2.9160
820 1 1 0.0 20.3020 -5.1340 -2.1890
821 1 1 0.0 20.3240 -5.6440 -0.6920
822 1 1 0.0 21.6180 -5.1240 0.0370
823 1 1 0.0 21.5660 -5.6650 -2.9590
824 1 1 0.0 22.8560 -5.1360 -2.2310
825 1 1 0.0 22.8840 -5.6540 -0.7310
826 1 1 0.0 24.1750 -5.1240 -0.0000
827 1 1 0.0 24.1210 -5.6460 -3.0050
828 1 1 0.0 25.4100 -5.1020 -2.2740
829 1 1 0.0 25.4420 -5.6280 -0.7720
830 1 1 0.0 26.7330 -5.0890 -0.0430
831 1 1 0.0 57.4500 -5.0900 -0.6920
832 1 1 0.0 58.6780 -5.0890 -2.9790
833 1 1 0.0 58.7120 -5.6120 -1.4780
834 1 1 0.0 60.0060 -5.0970 -0.7570
835 1 1 0.0 59.9400 -5.6090 -3.7660
836 1 1 0.0 61.2320 -5.0920 -3.0430
837 1 1 0.0 61.2680 -5.6140 -1.5440
838 1 1 0.0 62.5590 -5.0800 -0.8250
839 1 1 0.0 62.4940 -5.6070 -3.8290
840 1 1 0.0 63.7830 -5.0710 -3.1070
841 1 1 0.0 63.8220 -5.5900 -1.6100
842 1 1 0.0 65.1130 -5.0500 -0.8930
843 1 1 0.0 65.0480 -5.5790 -3.8900
844 1 1 0.0 66.3380 -5.0390 -3.1690
845 1 1 0.0 66.3790 -5.5580 -1.6760
846 1 1 0.0 67.6720 -5.0190 -0.9610
847 1 1 0.0 67.6040 -5.5460 -3.9490
848 1 1 0.0 68.8960 -5.0090 -3.2310
849 1 1 0.0 68.9370 -5.5320 -1.7420
850 1 1 0.0 70.1630 -5.5210 -4.0080
851 1 1 0.0 21.6420 -5.6360 1.5360
852 1 1 0.0 22.9360 -5.1170 2.2660
853 1 1 0.0 22.9610 -5.6300 3.7640
854 1 1 0.0 24.2570 -5.1120 4.4950
855 1 1 0.0 24.2030 -5.6450 1.4990
856 1 1 0.0 25.4960 -5.1160 2.2300
857 1 1 0.0 25.5250 -5.6390 3.7280
858 1 1 0.0 26.8200 -5.1120 4.4590
859 1 1 0.0 26.7650 -5.6180 1.4570
860 1 1 0.0 28.0580 -5.0810 2.1850
861 1 1 0.0 28.0890 -5.6120 3.6860
862 1 1 0.0 29.3830 -5.0790 4.4130
863 1 1 0.0 54.9930 -5.0930 3.8780
864 1 1 0.0 56.2210 -5.0900 1.5930
865 1 1 0.0 56.2570 -5.6160 3.0950
866 1 1 0.0 57.5540 -5.1060 3.8160
867 1 1 0.0 57.4850 -5.6130 0.8090
868 1 1 0.0 58.7810 -5.1010 1.5300
869 1 1 0.0 58.8180 -5.6240 3.0290
870 1 1 0.0 60.1120 -5.0930 3.7460
871 1 1 0.0 60.0420 -5.6190 0.7420
872 1 1 0.0 61.3350 -5.0870 1.4610
873 1 1 0.0 61.3750 -5.6040 2.9590
874 1 1 0.0 62.6690 -5.0660 3.6730
875 1 1 0.0 62.5990 -5.5980 0.6740
876 1 1 0.0 63.8910 -5.0580 1.3890
877 1 1 0.0 63.9320 -5.5750 2.8850
878 1 1 0.0 65.2280 -5.0360 3.5960
879 1 1 0.0 65.1550 -5.5670 0.6030
880 1 1 0.0 66.4490 -5.0280 1.3160
881 1 1 0.0 66.4920 -5.5490 2.8090
882 1 1 0.0 67.7130 -5.5410 0.5310
883 1 1 0.0 24.2830 -5.6260 5.9940
884 1 1 0.0 25.5810 -5.1080 6.7240
885 1 1 0.0 25.6050 -5.6220 8.2220
886 1 1 0.0 26.9040 -5.1040 8.9500
887 1 1 0.0 26.8490 -5.6350 5.9570
888 1 1 0.0 28.1450 -5.1090 6.6860
889 1 1 0.0 28.1740 -5.6320 8.1840
890 1 1 0.0 29.4720 -5.1090 8.9100
891 1 1 0.0 29.4150 -5.6110 5.9130
892 1 1 0.0 30.7110 -5.0820 6.6390
893 1 1 0.0 30.7430 -5.6160 8.1380
894 1 1 0.0 32.0420 -5.0940 8.8610
895 1 1 0.0 52.5290 -5.1100 8.4380
896 1 1 0.0 53.7630 -5.0990 6.1600
897 1 1 0.0 53.7970 -5.6300 7.6610
898 1 1 0.0 55.0970 -5.1170 8.3800
899 1 1 0.0 55.0290 -5.6210 5.3790
900 1 1 0.0 56.3280 -5.1120 6.1000
901 1 1 0.0 56.3630 -5.6350 7.5980
902 1 1 0.0 57.6600 -5.1040 8.3130
903 1 1 0.0 57.5910 -5.6300 5.3150
904 1 1 0.0 58.8870 -5.1000 6.0310
905 1 1 0.0 58.9270 -5.6170 7.5290
906 1 1 0.0 60.2230 -5.0780 8.2410
907 1 1 0.0 60.1510 -5.6110 5.2440
908 1 1 0.0 61.4460 -5.0730 5.9570
909 1 1 0.0 61.4880 -5.5890 7.4550
910 1 1 0.0 62.7860 -5.0500 8.1630
911 1 1 0.0 62.7110 -5.5820 5.1690
912 1 1 0.0 64.0080 -5.0440 5.8790
913 1 1 0.0 64.0510 -5.5630 7.3750
914 1 1 0.0 65.2710 -5.5570 5.0900
915 1 1 0.0 26.9290 -5.6160 10.4480
916 1 1 0.0 28.2280 -5.0960 11.1730
917 1 1 0.0 28.2510 -5.6030 12.6720
918 1 1 0.0 29.5510 -5.0810 13.3930
919 1 1 0.0 29.4980 -5.6280 10.4080
920 1 1 0.0 30.7970 -5.1050 11.1320
921 1 1 0.0 30.8220 -5.6170 12.6300
922 1 1 0.0 32.1210 -5.0920 13.3480
923 1 1 0.0 32.0690 -5.6240 10.3610
924 1 1 0.0 33.3680 -5.1040 11.0780
925 1 1 0.0 33.3920 -5.6210 12.5790
926 1 1 0.0 34.6900 -5.0950 13.2970
927 1 1 0.0 34.6380 -5.6190 10.2950
928 1 1 0.0 35.9330 -5.0970 11.0170
929 1 1 0.0 35.9590 -5.6180 12.5210
930 1 1 0.0 37.2540 -5.0910 13.2420
931 1 1 0.0 37.2000 -5.6090 10.2260
932 1 1 0.0 38.4930 -5.0860 10.9560
933 1 1 0.0 38.5210 -5.6110 12.4630
934 1 1 0.0 39.8160 -5.0860 13.1870
935 1 1 0.0 39.7580 -5.5960 10.1660
936 1 1 0.0 41.0520 -5.0790 10.9000
937 1 1 0.0 41.0830 -5.6060 12.4070
938 1 1 0.0 42.3790 -5.0860 13.1340
939 1 1 0.0 42.3150 -5.5940 10.1110
940 1 1 0.0 43.6110 -5.0830 10.8470
941 1 1 0.0 43.6430 -5.6090 12.3550
942 1 1 0.0 44.9410 -5.0910 13.0830
943 1 1 0.0 44.8740 -5.6040 10.0610
944 1 1 0.0 46.1710 -5.0960 10.7980
945 1 1 0.0 46.2040 -5.6190 12.3050
946 1 1 0.0 47.5040 -5.1000 13.0320
947 1 1 0.0 47.4330 -5.6230 10.0160
948 1 1 0.0 48.7310 -5.1110 10.7530
949 1 1 0.0 48.7680 -5.6300 12.2580
950 1 1 0.0 50.0690 -5.1060 12.9810
951 1 1 0.0 49.9950 -5.6350 9.9790
952 1 1 0.0 51.2970 -5.1180 10.7090
953 1 1 0.0 51.3350 -5.6340 12.2090
954 1 1 0.0 52.6370 -5.1050 12.9260
955 1 1 0.0 52.5650 -5.6380 9.9370
956 1 1 0.0 53.8660 -5.1160 10.6560
957 1 1 0.0 53.9040 -5.6280 12.1530
958 1 1 0.0 55.2040 -5.0930 12.8650
959 1 1 0.0 55.1340 -5.6360 9.8790
960 1 1 0.0 56.4330 -5.1030 10.5920
961 1 1 0.0 56.4730 -5.6130 12.0890
962 1 1 0.0 57.7720 -5.0730 12.7970
963 1 1 0.0 57.7000 -5.6180 9.8110
964 1 1 0.0 58.9980 -5.0790 10.5210
965 1 1 0.0 59.0390 -5.5900 12.0170
966 1 1 0.0 60.3390 -5.0510 12.7230
967 1 1 0.0 60.2650 -5.5920 9.7370
968 1 1 0.0 61.5640 -5.0530 10.4450
969 1 1 0.0 61.6050 -5.5690 11.9400
970 1 1 0.0 62.8290 -5.5680 9.6580
971 1 1 0.0 29.5730 -5.5810 14.8910
972 1 1 0.0 30.8730 -5.0550 15.6080
973 1 1 0.0 30.8960 -5.5530 17.1050
974 1 1 0.0 32.1960 -5.0260 17.8200
975 1 1 0.0 32.1440 -5.5950 14.8470
976 1 1 0.0 33.4430 -5.0660 15.5620
977 1 1 0.0 33.4670 -5.5640 17.0590
978 1 1 0.0 34.7660 -5.0350 17.7740
979 1 1 0.0 34.7130 -5.6010 14.7970
980 1 1 0.0 36.0100 -5.0700 15.5130
981 1 1 0.0 36.0360 -5.5700 17.0110
982 1 1 0.0 37.3350 -5.0390 17.7250
983 1 1 0.0 37.2800 -5.6000 14.7440
984 1 1 0.0 38.5770 -5.0700 15.4620
985 1 1 0.0 38.6040 -5.5720 16.9600
986 1 1 0.0 39.9030 -5.0410 17.6730
987 1 1 0.0 39.8450 -5.5980 14.6890
988 1 1 0.0 41.1420 -5.0690 15.4090
989 1 1 0.0 41.1720 -5.5730 16.9070
990 1 1 0.0 42.4710 -5.0430 17.6210
991 1 1 0.0 42.4090 -5.5980 14.6370
992 1 1 0.0 43.7070 -5.0720 15.3560
993 1 1 0.0 43.7380 -5.5750 16.8540
994 1 1 0.0 45.0380 -5.0460 17.5680
995 1 1 0.0 44.9740 -5.6020 14.5850
996 1 1 0.0 46.2730 -5.0760 15.3030
997 1 1 0.0 46.3050 -5.5790 16.8010
998 1 1 0.0 47.6070 -5.0500 17.5140
999 1 1 0.0 47.5380 -5.6090 14.5330
1000 1 1 0.0 48.8390 -5.0810 15.2500
1001 1 1 0.0 48.8740 -5.5830 16.7460
1002 1 1 0.0 50.1750 -5.0520 17.4570
1003 1 1 0.0 50.1050 -5.6120 14.4800
1004 1 1 0.0 51.4060 -5.0800 15.1930
1005 1 1 0.0 51.4430 -5.5820 16.6890
1006 1 1 0.0 52.7450 -5.0490 17.3980
1007 1 1 0.0 52.6750 -5.6090 14.4230
1008 1 1 0.0 53.9760 -5.0730 15.1330
1009 1 1 0.0 54.0140 -5.5750 16.6280
1010 1 1 0.0 55.3150 -5.0400 17.3340
1011 1 1 0.0 55.2440 -5.5970 14.3610
1012 1 1 0.0 56.5440 -5.0590 15.0670
1013 1 1 0.0 56.5830 -5.5640 16.5610
1014 1 1 0.0 57.8860 -5.0290 17.2670
1015 1 1 0.0 57.8120 -5.5800 14.2920
1016 1 1 0.0 59.1140 -5.0410 14.9980
1017 1 1 0.0 59.1540 -5.5520 16.4910
1018 1 1 0.0 60.3800 -5.5630 14.2180
